geneID,ensembl_gene_id,gene_symbol,mean_logCPM_KD,mean_logCPM_MISC,log2_fold_change_MISC_vs_KD,p_value,adjusted_p_value
ENSG00000227671.4,ENSG00000227671,ZNF731P,3.8604888894293086,3.4082397533503537,-0.4522491360789549,0.0745622619338567,0.24741265338985455
ENSG00000235711.5,ENSG00000235711,ANKRD34C,0.19421202482472377,0.5112313181007563,0.3170192932760325,0.07456331068519421,0.24741265338985455
ENSG00000253490.5,ENSG00000253490,LINC02099,0.23497259747418842,0.5442487727996694,0.309276175325481,0.07457853984616546,0.24742558313641605
ENSG00000228623.6,ENSG00000228623,ZNF883,0.7535745796573133,1.1701669136159947,0.41659233395868134,0.07458453043435127,0.24742558313641605
ENSG00000154143.3,ENSG00000154143,PANX3,0.10300109913422197,0.36437178277607524,0.2613706836418533,0.07461173826966318,0.2474785719202101
ENSG00000244671.3,ENSG00000244671,RN7SL280P,1.113634058958706,0.7526040356954987,-0.3610300232632072,0.07461783028596126,0.2474785719202101
ENSG00000124422.12,ENSG00000124422,USP22,7.718127092777639,7.600766456823908,-0.11736063595373114,0.07462871351677457,0.2474859334014607
ENSG00000253600.1,ENSG00000253600,CTC-340A15.1,0.22445587810234977,0.07600157050773917,-0.1484543075946106,0.0746781938359372,0.24761570134390287
ENSG00000223756.7,ENSG00000223756,TSSC2,0.3614688334026991,0.7427869222708576,0.38131808886815854,0.07468518108167287,0.24761570134390287
ENSG00000258445.3,ENSG00000258445,MAD2L1P1,0.08607526694992829,0.30761871675080427,0.22154344980087598,0.07469536991203893,0.2476207423589769
ENSG00000205413.8,ENSG00000205413,SAMD9,7.3399280940964,7.577458270804562,0.23753017670816234,0.07470653787527523,0.24762902772628365
ENSG00000285680.2,ENSG00000285680,RP11-395N17.3,0.09092249874117264,0.3319621485073201,0.24103964976614745,0.07475858013717816,0.2477397019647867
ENSG00000099284.15,ENSG00000099284,MACROH2A2,1.861318541939909,2.344519718697917,0.4832011767580082,0.07476555444185581,0.2477397019647867
ENSG00000065371.17,ENSG00000065371,ROPN1,0.14187246737681927,0.4023229119272866,0.2604504445504673,0.07476594450180025,0.2477397019647867
ENSG00000285527.1,ENSG00000285527,RP11-899L11.4,0.2055640204867753,0.5077951920355211,0.30223117154874585,0.07482990310332285,0.24792287312102998
ENSG00000159335.18,ENSG00000159335,PTMS,6.717781497215269,6.91426265617141,0.19648115895614016,0.07485889204646289,0.24799015542146105
ENSG00000104313.20,ENSG00000104313,EYA1,1.0011381379279625,1.4786066659057568,0.4774685279777944,0.07490134355749155,0.24810201531346288
ENSG00000088053.11,ENSG00000088053,GP6,4.665859014095765,4.110549190269079,-0.5553098238266854,0.07493048754053508,0.2481697747342522
ENSG00000242079.1,ENSG00000242079,RN7SL318P,0.10225787464605134,0.4021092821166874,0.29985140747063604,0.07499398674489545,0.24833757833212078
ENSG00000273320.1,ENSG00000273320,RP11-22N19.2,0.8150594294294806,0.48031499578279785,-0.33474443364668277,0.07500241459206555,0.24833757833212078
ENSG00000260804.3,ENSG00000260804,LINC01963,2.1833088988923417,1.7558101493293898,-0.42749874956295186,0.07500723327905685,0.24833757833212078
ENSG00000169570.10,ENSG00000169570,DTWD2,3.4949410535270538,3.082095925958902,-0.41284512756815195,0.07504582580038119,0.2484175897662951
ENSG00000163297.18,ENSG00000163297,ANTXR2,5.915395667709891,5.6284743452110915,-0.28692132249879965,0.07504879225943872,0.2484175897662951
ENSG00000227512.1,ENSG00000227512,RP11-413M3.4,0.12387713468347916,0.3710378519684833,0.24716071728500416,0.07508717548557052,0.2484905721981448
ENSG00000264522.6,ENSG00000264522,OTUD7B,4.8990829156212845,5.1503778036613586,0.25129488804007405,0.07509625275358378,0.2484905721981448
ENSG00000231615.2,ENSG00000231615,RP11-296O14.2,0.19000934404781836,0.51591694319694,0.3259075991491217,0.07510965388336761,0.2484905721981448
ENSG00000235140.2,ENSG00000235140,RP11-135D11.2,0.23538175798676678,0.5844968457452371,0.34911508775847033,0.07511721123202958,0.2484905721981448
ENSG00000197619.14,ENSG00000197619,ZNF615,3.7634838572248968,3.3693440574663307,-0.39413979975856606,0.07511876479179413,0.2484905721981448
ENSG00000149564.12,ENSG00000149564,ESAM,5.59340384131708,5.034640761751296,-0.5587630795657841,0.07512303372901977,0.2484905721981448
ENSG00000240890.2,ENSG00000240890,RP11-65E22.2,0.10935978805428115,0.39909121974623757,0.2897314316919564,0.075137968407186,0.24851119665620883
ENSG00000127220.6,ENSG00000127220,ABHD8,3.178016903515084,2.670710835102717,-0.5073060684123671,0.07516751328775365,0.24853674908322226
ENSG00000285638.1,ENSG00000285638,RP11-544G4.1,0.07975591584522776,0.2900170059889155,0.21026109014368774,0.07516964546794178,0.24853674908322226
ENSG00000184916.9,ENSG00000184916,JAG2,1.8029021565475747,1.3447218603834514,-0.45818029616412326,0.07517578578721563,0.24853674908322226
ENSG00000051825.15,ENSG00000051825,MPHOSPH9,5.965682734231143,5.788218054573384,-0.17746467965775903,0.07518049600322495,0.24853674908322226
ENSG00000256232.1,ENSG00000256232,LINC02387,0.0859324570240774,0.31511784416053173,0.22918538713645434,0.0752250723507009,0.2486553363538674
ENSG00000234617.2,ENSG00000234617,SNRK-AS1,0.9033376662004348,1.302764629862,0.39942696366156516,0.07523540723471443,0.2486607246403856
ENSG00000233577.6,ENSG00000233577,RP3-462D8.2,0.10886799684971371,0.3552162550137727,0.24634825816405898,0.07529290604943589,0.2488219752670275
ENSG00000205746.9,ENSG00000205746,PKD1P4,0.5624515290627039,0.2906674714177742,-0.2717840576449297,0.07530705863902751,0.2488399580199491
ENSG00000286500.1,ENSG00000286500,RP11-265B7.4,0.10110271345264839,0.3815701941391083,0.28046748068645994,0.07535975364527148,0.24898527904589693
ENSG00000268509.2,ENSG00000268509,RP11-572B2.1,0.26487142500905964,0.1055677644580055,-0.15930366055105413,0.07541617553704871,0.24911986491827526
ENSG00000230360.1,ENSG00000230360,DDX10P2,0.23462310344517417,0.5587738956210143,0.32415079217584014,0.07542689508453787,0.24911986491827526
ENSG00000215493.3,ENSG00000215493,XXbac-B562F10.11,0.1259814470702506,0.4123741612575833,0.2863927141873327,0.07543477909534785,0.24911986491827526
ENSG00000286421.1,ENSG00000286421,RP11-103C3.3,0.12625759034042555,0.41158670753321486,0.2853291171927893,0.07543670540949143,0.24911986491827526
ENSG00000232892.1,ENSG00000232892,RGS5-AS1,0.13205907344667983,0.3743127269306957,0.2422536534840159,0.075448149739989,0.24911986491827526
ENSG00000135763.10,ENSG00000135763,URB2,3.0150845947494354,2.5261870423400326,-0.4888975524094028,0.07545430822086373,0.24911986491827526
ENSG00000252506.1,ENSG00000252506,RNU6-180P,0.3542761091374894,0.7525871344555444,0.39831102531805496,0.0754615343813567,0.24911986491827526
ENSG00000166165.13,ENSG00000166165,CKB,2.5128437202163605,1.9732107735450986,-0.5396329466712619,0.07548727730472217,0.24914764133696313
ENSG00000276600.5,ENSG00000276600,RAB7B,0.6269327634115972,1.042416703526264,0.4154839401146667,0.07550273396861505,0.24914764133696313
ENSG00000214063.11,ENSG00000214063,TSPAN4,1.055282008736597,1.5313700015897136,0.47608799285311654,0.07551534778395448,0.24914764133696313
ENSG00000151247.13,ENSG00000151247,EIF4E,5.696771887331788,5.474588702187533,-0.22218318514425484,0.07551824575072084,0.24914764133696313
ENSG00000227463.3,ENSG00000227463,RP11-158D2.2,0.11588217041810552,0.396615569231047,0.2807333988129415,0.07552168251061044,0.24914764133696313
ENSG00000260564.1,ENSG00000260564,RP11-403N16.3,0.10334581707196223,0.4294108340204516,0.3260650169484894,0.07552227915482615,0.24914764133696313
ENSG00000248827.1,ENSG00000248827,RP11-252I13.1,0.20380416414634048,0.5217134741400353,0.3179093099936948,0.07560610645835646,0.24937350667474206
ENSG00000286933.1,ENSG00000286933,RP3-501N12.2,0.09170181647531091,0.32910742886631483,0.23740561239100394,0.07560820350451379,0.24937350667474206
ENSG00000238133.6,ENSG00000238133,MAP3K20-AS1,0.20791704626624985,0.5373422730300127,0.32942522676376285,0.07564890608228768,0.2494789484122177
ENSG00000111052.8,ENSG00000111052,LIN7A,4.655083558025649,4.995158904813261,0.34007534678761164,0.075683794230714,0.2495498697386154
ENSG00000197757.8,ENSG00000197757,HOXC6,0.11794772218365461,0.390388990873072,0.27244126868941737,0.0756929918854102,0.2495498697386154
ENSG00000124380.11,ENSG00000124380,SNRNP27,5.78449769308389,6.005898957099889,0.22140126401599947,0.07569661910260808,0.2495498697386154
ENSG00000255974.8,ENSG00000255974,CYP2A6,0.4809213644883172,0.8806634786379192,0.399742114149602,0.07574570476531145,0.249682875874208
ENSG00000145321.13,ENSG00000145321,GC,1.590374615713326,1.075575253297641,-0.514799362415685,0.07575727258028153,0.24969219436117715
ENSG00000101452.15,ENSG00000101452,DHX35,3.107556941227099,2.641499070082901,-0.4660578711441983,0.07577632661182129,0.2496951586641859
ENSG00000168306.13,ENSG00000168306,ACOX2,0.862856177044224,1.3533926710043254,0.49053649396010135,0.07579266975739231,0.2496951586641859
ENSG00000251443.2,ENSG00000251443,LINC02160,0.15439573169992435,0.4949942510377659,0.3405985193378416,0.07579927029704028,0.2496951586641859
ENSG00000288039.1,ENSG00000288039,RP11-24O17.2,0.10322238504893998,0.3484646638505458,0.24524227880160582,0.07580002670025718,0.2496951586641859
ENSG00000249558.1,ENSG00000249558,RCC2P4,0.09959980931354841,0.39470004728518066,0.29510023797163226,0.07580187691436743,0.2496951586641859
ENSG00000254531.1,ENSG00000254531,FLJ20021,1.381561639724879,0.9586282482624942,-0.42293339146238496,0.07581774393541989,0.2497045492013817
ENSG00000286951.1,ENSG00000286951,RP11-429A24.1,0.13069919139673564,0.447048982348452,0.31634979095171634,0.0758305374749769,0.2497045492013817
ENSG00000091181.20,ENSG00000091181,IL5RA,1.2010539678971637,1.6831299743174846,0.4820760064203209,0.0758309516320796,0.2497045492013817
ENSG00000187492.9,ENSG00000187492,CDHR4,0.18262449639040373,0.4772087278035011,0.29458423141309736,0.07584008304285055,0.24970583358714485
ENSG00000253706.5,ENSG00000253706,RP11-758M4.4,0.1614001104232957,0.45968419081379475,0.29828408039049903,0.07585360626506975,0.2497091108060612
ENSG00000274080.1,ENSG00000274080,CTA-315H11.2,0.26092989721281684,0.5538602260286907,0.29293032881587383,0.0758585613517818,0.2497091108060612
ENSG00000128918.15,ENSG00000128918,ALDH1A2,3.3565654331013115,2.846636935441638,-0.5099284976596734,0.07586820901179656,0.24971209340142647
ENSG00000218819.6,ENSG00000218819,TDRD15,0.22672283459283318,0.5390744640116114,0.31235162941877825,0.07593655550154976,0.2498725531252416
ENSG00000231943.9,ENSG00000231943,PGM5P4-AS1,0.12106891013213279,0.3641104757410345,0.24304156560890172,0.0759382567608802,0.2498725531252416
ENSG00000168907.13,ENSG00000168907,PLA2G4F,0.4709520014637606,0.8567343845459915,0.3857823830822309,0.0759432019265332,0.2498725531252416
ENSG00000174521.7,ENSG00000174521,TTC9B,0.08602177851836665,0.2938158966199107,0.20779411810154405,0.07598305544009903,0.24997122432132662
ENSG00000131379.10,ENSG00000131379,C3orf20,0.5106102679746913,0.9600718935113934,0.4494616255367021,0.07599069215173285,0.24997122432132662
ENSG00000226761.3,ENSG00000226761,TAS2R46,0.13371755270747648,0.37268503402362035,0.23896748131614387,0.07600308231320375,0.2499754979901619
ENSG00000113212.7,ENSG00000113212,PCDHB7,0.1533557786167886,0.4280444001399815,0.27468862152319296,0.07600949294764918,0.2499754979901619
ENSG00000250508.1,ENSG00000250508,LINC02701,0.9347353759418082,0.5894871744087379,-0.34524820153307034,0.0760304844198759,0.2500157497338753
ENSG00000235690.2,ENSG00000235690,CUBNP3,0.15931179070101806,0.4529952983462831,0.2936835076452651,0.07609592901731922,0.2502021533504536
ENSG00000221845.4,ENSG00000221845,C7orf65,0.10644797057845241,0.36351255718053993,0.25706458660208753,0.07612525268967932,0.25020900856701606
ENSG00000166145.15,ENSG00000166145,SPINT1,1.3919258535565944,0.9773882962828652,-0.4145375572737292,0.07612850263298154,0.25020900856701606
ENSG00000140564.13,ENSG00000140564,FURIN,6.914877856648666,7.110151930106646,0.19527407345797965,0.07613144892377456,0.25020900856701606
ENSG00000126391.14,ENSG00000126391,FRMD8,4.812451073610109,4.484103562094715,-0.32834751151539443,0.07613395187560756,0.25020900856701606
ENSG00000163357.11,ENSG00000163357,DCST1,0.2600439751742098,0.6441403886567074,0.3840964134824976,0.07614180884523805,0.25020900856701606
ENSG00000248488.2,ENSG00000248488,PGAM4P2,0.09185560121047621,0.31760590265373223,0.22575030144325603,0.07616140122451673,0.25024460402341214
ENSG00000261761.5,ENSG00000261761,LINC02616,0.10698304057404348,0.36359946900029294,0.25661642842624943,0.07617466469135863,0.2502532407498696
ENSG00000273014.1,ENSG00000273014,RP11-225B17.2,0.6717723662650708,0.3883690624373966,-0.28340330382767415,0.07618316407408542,0.2502532407498696
ENSG00000227879.2,ENSG00000227879,PSPC1P1,0.9229018512950727,0.5867951627682875,-0.33610668852678527,0.07619242589230693,0.2502532407498696
ENSG00000264057.1,ENSG00000264057,RP11-583F2.1,0.12780983809831084,0.43116745268202156,0.3033576145837107,0.0762000094838268,0.2502532407498696
ENSG00000146910.13,ENSG00000146910,CNPY1,0.18464965740975534,0.47787396457160813,0.29322430716185277,0.07621049866152302,0.2502532407498696
ENSG00000159784.18,ENSG00000159784,FAM131B,0.8525680253158902,1.3454825351082846,0.4929145097923945,0.07621789785552037,0.2502532407498696
ENSG00000231881.2,ENSG00000231881,RP5-1120P11.3,0.8262607922118244,1.3749800060190565,0.5487192138072321,0.0762323353737072,0.2502532407498696
ENSG00000184933.6,ENSG00000184933,OR6A2,0.30416864156528267,0.6558034724733185,0.3516348309080358,0.07623923723152737,0.2502532407498696
ENSG00000172324.6,ENSG00000172324,OR5A2,0.22102827893862756,0.54864530264823,0.32761702370960244,0.07624627944168197,0.2502532407498696
ENSG00000278041.1,ENSG00000278041,RP5-984P4.6,0.11142756732485495,0.3897285866230582,0.2783010192982033,0.07625163507270409,0.2502532407498696
ENSG00000226321.5,ENSG00000226321,CROCC2,0.5509528200134951,0.9615558730036012,0.41060305299010613,0.07631821163592206,0.25040521707113683
ENSG00000273045.7,ENSG00000273045,C2orf15,0.5958492030626098,0.31351300253744885,-0.28233620052516095,0.07633729284992768,0.25040521707113683
ENSG00000259870.1,ENSG00000259870,RP11-753A21.2,0.19520282170317035,0.5418483455069204,0.34664552380375,0.07634164620695864,0.25040521707113683
ENSG00000250819.2,ENSG00000250819,LINC02493,0.08895517899053432,0.3132020110057665,0.22424683201523218,0.07634171730402432,0.25040521707113683
ENSG00000175325.2,ENSG00000175325,PROP1,0.10852293218174798,0.37827366793451606,0.2697507357527681,0.0763417711780624,0.25040521707113683
ENSG00000229368.1,ENSG00000229368,AC090587.4,0.6351649252284362,0.36077177347872785,-0.2743931517497083,0.07636091473433766,0.250418493257986
ENSG00000078674.18,ENSG00000078674,PCM1,8.204617349200213,8.070341747576782,-0.13427560162343077,0.07636673968062224,0.250418493257986
ENSG00000268153.5,ENSG00000268153,AC005176.2,0.08202066954314235,0.3297658147810128,0.24774514523787045,0.07637529022712576,0.250418493257986
ENSG00000144306.15,ENSG00000144306,SCRN3,4.140954717314985,3.6814962347981695,-0.45945848251681554,0.0763808839794452,0.250418493257986
ENSG00000065150.21,ENSG00000065150,IPO5,7.147856867335296,6.975316559163895,-0.17254030817140098,0.07640402762674361,0.250456176551285
ENSG00000131051.24,ENSG00000131051,RBM39,8.326216658836543,8.225491982062456,-0.10072467677408703,0.07640991313605157,0.250456176551285
ENSG00000127946.17,ENSG00000127946,HIP1,7.092051644195191,7.342671704262613,0.25062006006742177,0.07642662365844459,0.2504822087456549
ENSG00000185798.8,ENSG00000185798,WDR53,2.864758210624744,2.4206763684501333,-0.44408184217461066,0.07645262111875523,0.25048599360349255
ENSG00000277475.1,ENSG00000277475,ENSG00000277475,0.10477867564531915,0.3866978041440699,0.2819191284987508,0.07645591612432828,0.25048599360349255
ENSG00000105392.16,ENSG00000105392,CRX,0.47761660029798375,0.9035061893108433,0.4258895890128595,0.07645755304943594,0.25048599360349255
ENSG00000148384.14,ENSG00000148384,INPP5E,2.373739555039268,1.916131476054674,-0.457608078984594,0.07646914137799113,0.25048599360349255
ENSG00000279085.1,ENSG00000279085,CTA-243E7.4,0.3216531673269227,0.6865666080415128,0.36491344071459014,0.07647162186571654,0.25048599360349255
ENSG00000237399.7,ENSG00000237399,PITRM1-AS1,0.3466407370697935,0.6684087899407418,0.32176805287094834,0.07652297566263148,0.2506009313289196
ENSG00000116857.17,ENSG00000116857,TMEM9,2.6242677675177823,2.1434316554528796,-0.48083611206490273,0.07653262469318359,0.2506009313289196
ENSG00000249013.1,ENSG00000249013,FTH1P21,0.29222036860552547,0.12904157548790607,-0.1631787931176194,0.07653302964760535,0.2506009313289196
ENSG00000231473.3,ENSG00000231473,RB1-DT,0.20537798686317477,0.5036774279732207,0.2982994411100459,0.07656353863879208,0.2506720968201415
ENSG00000286761.1,ENSG00000286761,RP11-503L23.2,0.09600845950307361,0.3150305347409267,0.21902207523785305,0.07659959266054608,0.2507613985722163
ENSG00000015592.16,ENSG00000015592,STMN4,0.3095520102804003,0.6588062640067693,0.34925425372636903,0.07661340088205508,0.2507778629078475
ENSG00000231100.1,ENSG00000231100,RP11-740C1.2,0.11901954484358121,0.3820452485103797,0.26302570366679845,0.07664130890647639,0.2508354022131868
ENSG00000272197.2,ENSG00000272197,RN7SL803P,1.4595250567112579,1.0177221294597918,-0.4418029272514661,0.07664854112997646,0.2508354022131868
ENSG00000188981.11,ENSG00000188981,MSANTD1,0.4495257039510824,0.8184944306003662,0.3689687266492838,0.07666892518987647,0.2508678376998706
ENSG00000206995.1,ENSG00000206995,Y_RNA,0.07646363007557931,0.28632730043925575,0.20986367036367642,0.07667838593562312,0.2508678376998706
ENSG00000234476.3,ENSG00000234476,LINC02765,0.6104743106308321,0.32387480222634346,-0.28659950840448867,0.07670175326730379,0.2508678376998706
ENSG00000233871.2,ENSG00000233871,DLG5-AS1,0.19129204921565698,0.4716344015761361,0.2803423523604791,0.07670184337164065,0.2508678376998706
ENSG00000258741.4,ENSG00000258741,H2AZ2P1,0.9184158359364807,1.3630338705316245,0.4446180345951438,0.076718372211236,0.2508678376998706
ENSG00000235904.3,ENSG00000235904,RBMS3-AS3,0.22816955875848113,0.5438335165758168,0.3156639578173357,0.07673034462466906,0.2508678376998706
ENSG00000275454.1,ENSG00000275454,CTD-2026K11.4,0.5243381748206745,0.28930905082578684,-0.23502912399488762,0.07673073432347141,0.2508678376998706
ENSG00000174332.5,ENSG00000174332,GLIS1,0.16751651512474564,0.44003736778345603,0.2725208526587104,0.07673956913992461,0.2508678376998706
ENSG00000261889.1,ENSG00000261889,RP11-473M20.16,0.48573999790364314,0.8623033165470376,0.3765633186433945,0.0767454530481761,0.2508678376998706
ENSG00000100012.12,ENSG00000100012,SEC14L3,0.21258870910684988,0.5528089009881321,0.34022019188128216,0.07675932397523814,0.2508678376998706
ENSG00000244560.7,ENSG00000244560,RP4-800G7.2,0.35503428175506113,0.15476216098038856,-0.20027212077467257,0.07675943976411954,0.2508678376998706
ENSG00000213041.4,ENSG00000213041,RP11-383G10.3,0.28132603677657786,0.10418910221106356,-0.1771369345655143,0.0767638370557505,0.2508678376998706
ENSG00000129657.16,ENSG00000129657,SEC14L1,8.783796401231042,8.930075425931589,0.1462790247005472,0.07678943031943827,0.25092277127717616
ENSG00000287826.1,ENSG00000287826,RP11-536K17.2,0.1270045691566306,0.41960470147452106,0.29260013231789045,0.076811942935378,0.2509557875642202
ENSG00000142039.4,ENSG00000142039,CCDC97,5.7114582493230195,5.8947606581248095,0.18330240880179005,0.07682193600245948,0.2509557875642202
ENSG00000136111.14,ENSG00000136111,TBC1D4,4.725981836125746,4.264431388511634,-0.4615504476141128,0.07682913085180533,0.2509557875642202
ENSG00000251620.3,ENSG00000251620,STPG2-AS1,0.163611876879038,0.47982397765116364,0.31621210077212564,0.07683467471948016,0.2509557875642202
ENSG00000153982.11,ENSG00000153982,GDPD1,1.2512977575270854,0.8618729889519838,-0.38942476857510155,0.0768549621497123,0.2509933518656318
ENSG00000066427.24,ENSG00000066427,ATXN3,6.150312773337888,5.962113222257748,-0.18819955108014064,0.076942419526702,0.2512502464791688
ENSG00000250238.1,ENSG00000250238,Z95704.3,0.09167148784328809,0.3269069541157969,0.2352354662725088,0.07696902080212721,0.25128400440282334
ENSG00000158615.9,ENSG00000158615,PPP1R15B,4.779583503278282,5.008504408201358,0.22892090492307648,0.0769703507150005,0.25128400440282334
ENSG00000115592.11,ENSG00000115592,PRKAG3,0.2253897015672168,0.5579437842885698,0.332554082721353,0.0769839364763577,0.25129963768525126
ENSG00000236986.6,ENSG00000236986,RP11-544A12.4,0.21051130299168458,0.5208898731092683,0.3103785701175837,0.07699722713637762,0.2513143042022124
ENSG00000249614.2,ENSG00000249614,LINC02503,0.13223769619700862,0.3826475800153859,0.25040988381837725,0.07702129155064665,0.25136412823440785
ENSG00000243486.1,ENSG00000243486,RP11-217E22.5,0.09359086705994903,0.30977581585485686,0.21618494879490785,0.07705319132293144,0.25143950917647473
ENSG00000281548.1,ENSG00000281548,LINC00895,0.12117832651489321,0.4020616142815829,0.2808832877666897,0.07706890058407276,0.25146204615472556
ENSG00000233288.2,ENSG00000233288,RP11-760D2.5,0.09023598130190298,0.34323668912282523,0.25300070782092227,0.07708179282432509,0.2514753875993228
ENSG00000261014.2,ENSG00000261014,LINC02165,0.13574080567637267,0.3890620596164217,0.253321253940049,0.0771198512236189,0.25155242673259465
ENSG00000173597.9,ENSG00000173597,SULT1B1,5.6065784117514745,5.922586118760519,0.3160077070090441,0.07712301873990282,0.25155242673259465
ENSG00000176101.12,ENSG00000176101,SSNA1,5.259657863122538,5.478535102969482,0.21887723984694407,0.07715766954652487,0.2516177001259133
ENSG00000158683.9,ENSG00000158683,PKD1L1,1.2834869622399865,1.8090647141263572,0.5255777518863707,0.07716064738160751,0.2516177001259133
ENSG00000280043.1,ENSG00000280043,RP11-1281K21.8,0.06660413263368642,0.2747950786900445,0.20819094605635807,0.07720391783690304,0.25171317895226125
ENSG00000105778.19,ENSG00000105778,AVL9,5.365661109248331,5.569724306943352,0.2040631976950218,0.0772075500237945,0.25171317895226125
ENSG00000284745.1,ENSG00000284745,RP5-907A6.1,0.186982802881492,0.4941761810191993,0.3071933781377073,0.07722666182050043,0.2517467558558045
ENSG00000266900.1,ENSG00000266900,RP11-173A16.2,0.15751270828769573,0.47050134099068497,0.31298863270298927,0.0772413072109368,0.251757569937095
ENSG00000250910.8,ENSG00000250910,AC097467.2,0.2715283638083567,0.6385142130517134,0.3669858492433567,0.07725085121204132,0.251757569937095
ENSG00000130958.13,ENSG00000130958,SLC35D2,3.9005494375272174,3.4221636154170385,-0.4783858221101789,0.07725641875196299,0.251757569937095
ENSG00000225386.2,ENSG00000225386,AC099754.1,0.1313204629089311,0.4133125191797922,0.2819920562708611,0.07726840618058792,0.2517679127357904
ENSG00000224186.8,ENSG00000224186,C5orf66,0.6369473215776552,1.0507475549238083,0.4138002333461531,0.07728532854941868,0.25177801702945063
ENSG00000237039.1,ENSG00000237039,RPS28P4,5.0641101965991755,4.726898854737133,-0.3372113418620426,0.07728913503224996,0.25177801702945063
ENSG00000250822.1,ENSG00000250822,LINC02111,0.10491472327155399,0.3742011576583843,0.2692864343868303,0.07730572855353551,0.251803357110638
ENSG00000124181.14,ENSG00000124181,PLCG1,6.285219239148575,6.003249262670958,-0.2819699764776171,0.07733012489876406,0.25185410419086696
ENSG00000164684.13,ENSG00000164684,ZNF704,4.058199919357164,3.5574304937369354,-0.5007694256202284,0.07736884471927785,0.251894546507715
ENSG00000278467.1,ENSG00000278467,RP11-504P24.9,0.18625002311586558,0.05078649905659979,-0.1354635240592658,0.07737085973043516,0.251894546507715
ENSG00000214607.2,ENSG00000214607,ADAM24P,0.13800409432602753,0.43178463987551596,0.2937805455494884,0.07737128570327216,0.251894546507715
ENSG00000249328.3,ENSG00000249328,RP11-26J3.1,0.29251314728805966,0.6440663442440422,0.3515531969559825,0.07737781438091434,0.251894546507715
ENSG00000284770.2,ENSG00000284770,TBCE,0.4512984804311008,0.8036742901450681,0.35237580971396726,0.07744614150871384,0.2520882495827165
ENSG00000237126.8,ENSG00000237126,AC073254.1,0.2557070155601121,0.6056498465712049,0.3499428310110928,0.07749342755249293,0.2521853750858264
ENSG00000251655.6,ENSG00000251655,PRB1,0.1815200433609533,0.5176213653381243,0.336101321977171,0.0775003603469763,0.2521853750858264
ENSG00000239699.1,ENSG00000239699,HNRNPA3P8,0.11421269328018091,0.3961746993394867,0.28196200605930577,0.07750765913889594,0.2521853750858264
ENSG00000228925.1,ENSG00000228925,AC016722.4,0.12009284591604646,0.3674063793708476,0.24731353345480112,0.07751740068933943,0.2521853750858264
ENSG00000233963.2,ENSG00000233963,ATP8A2P3,0.08673298632788302,0.28434629099985315,0.19761330467197014,0.07752012107500672,0.2521853750858264
ENSG00000183840.7,ENSG00000183840,GPR39,0.20681866808694171,0.5349659459445735,0.32814727785763176,0.07757483064751894,0.252334617658509
ENSG00000204655.12,ENSG00000204655,MOG,0.3070533269386308,0.6284774455454287,0.3214241186067979,0.07760033378008628,0.25238039530158257
ENSG00000238825.1,ENSG00000238825,RNVU1-2,0.8673748910976665,0.5374172983840654,-0.32995759271360114,0.07760657398057484,0.25238039530158257
ENSG00000267719.1,ENSG00000267719,LINC02078,0.191419844986302,0.5061604389779789,0.3147405939916769,0.07763444622544918,0.25243200455829357
ENSG00000182652.4,ENSG00000182652,OR4Q3,0.10242410772019099,0.37317036340736615,0.27074625568717514,0.07764011734401621,0.25243200455829357
ENSG00000160818.17,ENSG00000160818,GPATCH4,5.63080963723687,5.852724414366855,0.2219147771299852,0.0776625126885164,0.2524608789758732
ENSG00000182040.9,ENSG00000182040,USH1G,0.14273433085390808,0.4025538945167603,0.25981956366285225,0.07766667382342553,0.2524608789758732
ENSG00000228318.3,ENSG00000228318,AP001610.5,0.6937927457483808,1.131630001296463,0.4378372555480823,0.07768251874072181,0.2524836534699578
ENSG00000255794.9,ENSG00000255794,RMST,0.6694406591827989,1.0851644174839885,0.41572375830118957,0.07770034446218267,0.2525036849473393
ENSG00000159197.4,ENSG00000159197,KCNE2,0.1649868870024561,0.4697170717325076,0.30473018473005153,0.07770636051151929,0.2525036849473393
ENSG00000260695.1,ENSG00000260695,RP11-513N24.1,0.12462901140333225,0.39859870087928817,0.2739696894759559,0.07772321229417108,0.25252971819782655
ENSG00000250182.3,ENSG00000250182,EEF1A1P13,3.4966697821338486,3.0876550786959296,-0.409014703437919,0.07775306508699935,0.2525840574442952
ENSG00000231749.3,ENSG00000231749,ABCA9-AS1,0.1784868627305296,0.4797498514026576,0.301262988672128,0.07776327078735039,0.2525840574442952
ENSG00000226237.2,ENSG00000226237,GAS1RR,0.22489626687681405,0.5469245180950895,0.3220282512182754,0.07776646311078121,0.2525840574442952
ENSG00000280353.1,ENSG00000280353,CTC-453G23.7,0.15450785779437815,0.4259804184994673,0.2714725607050891,0.0778439904263815,0.2528071203410657
ENSG00000224048.6,ENSG00000224048,LINC02612,0.15431949744205475,0.43760706552349626,0.2832875680814415,0.07790635508088996,0.25298089567360493
ENSG00000250579.2,ENSG00000250579,CTD-2297D10.2,0.1826225928648215,0.4495880327621796,0.2669654398973581,0.07793761918605863,0.2530418383751425
ENSG00000224972.1,ENSG00000224972,RP11-403H13.1,0.2364470623116102,0.5425673281506179,0.30612026583900775,0.07794283889459072,0.2530418383751425
ENSG00000180448.11,ENSG00000180448,ARHGAP45,8.78338694783249,8.655977357004986,-0.12740959082750436,0.07798157868650898,0.25313883826804723
